iter,param,Coef,modelName,fileName,nVariables,modelType,DV,SurveyLabel,qGroup
729,LocalAAVpath,-0.2027921019771582,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
730,LocalAAVpath,-0.19575031501574977,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
731,LocalAAVpath,-0.16640408322961214,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
732,LocalAAVpath,-0.22425304035542895,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
733,LocalAAVpath,-0.2518640312962752,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
734,LocalAAVpath,-0.1437887966493986,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
735,LocalAAVpath,-0.3377847682173138,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
736,LocalAAVpath,-0.2642415965867056,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
737,LocalAAVpath,-0.06206852400809593,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
738,LocalAAVpath,0.09212073673855888,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
739,LocalAAVpath,-0.29246682667570806,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
740,LocalAAVpath,-0.3131992607605073,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
741,LocalAAVpath,-0.1613130439177905,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
742,LocalAAVpath,-0.02471781346031257,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
743,LocalAAVpath,0.04968190406296884,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
744,LocalAAVpath,-0.102503746412146,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
745,LocalAAVpath,-0.12282053571191104,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
746,LocalAAVpath,0.1680712751842886,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
747,LocalAAVpath,0.13559089754934436,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
748,LocalAAVpath,-0.06347712871143042,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
749,LocalAAVpath,0.00896579054760153,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
750,LocalAAVpath,0.15018770248716107,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
751,LocalAAVpath,-0.04314105201488528,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
752,LocalAAVpath,-0.00978039412733691,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
753,LocalAAVpath,0.09054685947049912,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
754,LocalAAVpath,0.15517844674919748,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
755,LocalAAVpath,0.19435361580221203,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
756,LocalAAVpath,0.12609786731622907,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
757,LocalAAVpath,0.14255192666067862,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
758,LocalAAVpath,0.2942458033890273,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
759,LocalAAVpath,0.2471145619879687,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
760,LocalAAVpath,-0.10520772118171562,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
761,LocalAAVpath,-0.1281116077631405,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
762,LocalAAVpath,-0.01081620170157272,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
763,LocalAAVpath,-0.1949672262849957,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
764,LocalAAVpath,-0.01805793982659042,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
765,LocalAAVpath,0.114480928205176,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
766,LocalAAVpath,-0.02827845008246995,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
767,LocalAAVpath,0.06473227741786892,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
768,LocalAAVpath,-0.13871683146976696,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
769,LocalAAVpath,-0.15653426574548743,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
770,LocalAAVpath,-0.2605872683610987,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
771,LocalAAVpath,-0.2861252449066364,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
772,LocalAAVpath,-0.37510938861163445,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
773,LocalAAVpath,0.34229198817762535,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
774,LocalAAVpath,-0.09869053021740076,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
775,LocalAAVpath,-0.07594070142508702,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
776,LocalAAVpath,-0.11690606857932802,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
777,LocalAAVpath,-0.22017121073737064,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
778,LocalAAVpath,0.06554661226731287,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
779,LocalAAVpath,0.12780098232875156,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
780,LocalAAVpath,0.2300002600590708,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
781,LocalAAVpath,0.1722766115017157,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
782,LocalAAVpath,0.14846804646308903,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
783,LocalAAVpath,0.1860498199626317,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
784,LocalAAVpath,0.05526319042940475,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
785,LocalAAVpath,0.1432548955174336,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
786,LocalAAVpath,-0.03454420699687945,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
787,LocalAAVpath,0.1780328419971388,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
788,LocalAAVpath,-0.1875506239742319,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
789,LocalAAVpath,-0.23385253124410607,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
790,LocalAAVpath,-0.2594074625295557,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
791,LocalAAVpath,0.19287919927422245,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
792,LocalAAVpath,0.19210620471798295,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
793,LocalAAVpath,0.13312780303485386,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
794,LocalAAVpath,0.07582270063774743,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
795,LocalAAVpath,-0.08112218773127321,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
796,LocalAAVpath,-0.05405538155902048,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
797,LocalAAVpath,-0.5125165785477364,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
798,LocalAAVpath,-0.1263132766072111,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
799,LocalAAVpath,-0.23149899005403024,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
800,LocalAAVpath,-0.01974557056926886,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
801,LocalAAVpath,0.1551435910232788,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
802,LocalAAVpath,-0.14462645686754483,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
803,LocalAAVpath,-0.03597563669844087,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
804,LocalAAVpath,-0.10249260149600048,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
805,LocalAAVpath,0.13771255175456995,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
806,LocalAAVpath,-0.04854495194494633,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
807,LocalAAVpath,0.14334154504314367,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
808,LocalAAVpath,-0.4709242328118894,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
809,LocalAAVpath,0.247609640632191,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
810,LocalAAVpath,0.11359032978878655,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
811,LocalAAVpath,-0.2930820838762398,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
812,LocalAAVpath,-0.18522330400385997,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
813,LocalAAVpath,-0.15954846044394888,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
814,LocalAAVpath,-0.2241108016943434,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
815,LocalAAVpath,-0.06899297163955555,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
816,LocalAAVpath,-0.2377484898231963,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
817,LocalAAVpath,-0.14566996587376335,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
818,LocalAAVpath,-0.02431969078856855,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
819,LocalAAVpath,-0.03510723354984436,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
820,LocalAAVpath,-0.07930448324373943,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
